n,stopping_time,max_value
187524,134,187524
187525,134,562576
187526,134,421936
187527,134,1265812
187528,134,187528
187529,134,3604660
187530,134,281296
187531,85,843892
187532,134,210976
187533,134,562600
187534,85,632932
187535,85,1898800
187536,134,187536
187537,134,562612
187538,134,474712
187539,134,843928
187540,134,187540
187541,134,562624
187542,134,421972
187543,134,1265920
187544,134,187544
187545,134,632968
187546,134,281320
187547,134,2136292
187548,85,356056
187549,85,562648
187550,85,949480
187551,209,7210132
187552,41,187552
187553,116,4872472
187554,134,281332
187555,134,844000
187556,134,534112
187557,134,562672
187558,134,534112
187559,134,4562872
187560,41,187560
187561,315,9635920
187562,41,281344
187563,134,844036
187564,134,211012
187565,134,562696
187566,134,633040
187567,178,1899124
187568,134,187568
187569,85,562708
187570,85,316528
187571,85,844072
187572,134,187572
187573,134,562720
187574,85,801232
187575,85,1266136
187576,134,187576
187577,85,633076
187578,134,281368
187579,85,1201876
187580,147,474820
187581,147,562744
187582,147,1424464
187583,85,4273396
187584,41,187584
187585,85,562756
187586,85,356128
187587,85,844144
187588,134,187588
187589,134,562768
187590,134,422080
187591,85,1266244
187592,134,187592
187593,85,949696
187594,134,281392
187595,85,844180
187596,134,211048
187597,134,562792
187598,134,1602664
187599,134,1899448
187600,41,187600
187601,90,901528
187602,90,901528
187603,90,901528
187604,41,187604
187605,41,562816
187606,85,422116
187607,85,1266352
187608,134,267136
187609,134,633184
187610,134,281416
187611,85,1424680
187612,134,316600
187613,134,562840
187614,85,1068532
187615,85,2849416
187616,134,187616
187617,85,2404240
187618,41,281428
187619,41,844288
187620,90,304720
187621,90,562864
187622,90,422152
187623,160,2137156
187624,134,187624
187625,147,1424788
187626,134,281440
187627,160,2704912
187628,134,237472
187629,134,562888
187630,134,633256
187631,253,10819816
187632,134,187632
187633,134,562900
187634,85,760804
187635,85,844360
187636,134,187636
187637,134,562912
187638,134,474964
187639,134,1266568
187640,134,400768
187641,134,712456
187642,134,400768
187643,90,2404564
187644,134,1068712
187645,134,1068712
187646,90,41084980
187647,90,41084980
187648,103,187648
187649,134,562948
187650,90,1014496
187651,90,1014496
187652,41,187652
187653,41,562960
187654,41,422224
187655,90,1803544
187656,253,481624
187657,134,950020
187658,253,481624
187659,134,844468
187660,253,481624
187661,253,562984
187662,85,633364
187663,85,1900096
187664,41,187664
187665,253,562996
187666,85,1352752
187667,85,1352752
187668,41,187668
187669,41,563008
187670,253,481624
187671,253,1266784
187672,41,187672
187673,90,1141432
187674,41,281512
187675,85,4809940
187676,85,400840
187677,85,563032
187678,85,950128
187679,85,2850388
187680,108,187680
187681,253,563044
187682,253,481624
187683,253,844576
187684,253,481624
187685,253,563056
187686,253,481624
187687,85,1425256
187688,108,187688
187689,85,3044032
187690,108,281536
187691,85,856168
187692,41,211156
187693,41,563080
187694,41,633472
187695,85,4566184
187696,108,187696
187697,160,6171712
187698,160,6171712
187699,160,6171712
187700,108,187700
187701,108,563104
187702,253,1522132
187703,253,1522132
187704,134,187704
187705,191,30823576
187706,134,281560
187707,41,950272
187708,134,475144
187709,134,563128
187710,85,2405428
187711,85,4276312
187712,103,187712
187713,108,563140
187714,147,281572
187715,147,844720
187716,108,187716
187717,108,563152
187718,108,422368
187719,134,2405536
187720,147,400948
187721,134,950344
187722,147,400948
187723,108,844756
187724,147,400948
187725,147,563176
187726,253,801880
187727,253,1900744
187728,103,187728
187729,147,1202848
187730,191,5780212
187731,191,5780212
187732,103,187732
187733,103,563200
187734,178,422404
187735,178,1267216
187736,147,187736
187737,147,633616
187738,147,281608
187739,178,1425652
187740,147,316816
187741,147,563224
187742,108,950452
187743,108,2851360
187744,85,187744
187745,134,712852
187746,85,281620
187747,85,844864
187748,85,187748
187749,85,563248
187750,85,422440
187751,222,197540368
187752,85,187752
187753,108,1425760
187754,85,281632
187755,108,844900
187756,160,1465108
187757,160,1465108
187758,160,1465108
187759,160,2138704
187760,85,187760
187761,85,563284
187762,108,316852
187763,108,844936
187764,85,187764
187765,85,563296
187766,108,475288
187767,108,1267432
187768,85,237652
187769,134,2406184
187770,85,281656
187771,108,950596
187772,85,712960
187773,85,712960
187774,134,2138884
187775,134,6416656
187776,147,187776
187777,147,563332
187778,85,281668
187779,85,845008
187780,160,542104
187781,160,563344
187782,160,542104
187783,85,1267540
187784,147,187784
187785,160,1069504
187786,147,281680
187787,160,845044
187788,147,211264
187789,147,563368
187790,85,633796
187791,85,1901392
187792,147,187792
187793,85,563380
187794,85,475360
187795,85,845080
187796,147,187796
187797,147,563392
187798,85,422548
187799,85,1267648
187800,147,187800
187801,85,633832
187802,147,281704
187803,253,65865472
187804,160,2707504
187805,160,2707504
187806,160,2707504
187807,108,3609988
187808,147,187808
187809,85,563428
187810,85,281716
187811,85,845152
187812,85,356560
187813,85,563440
187814,85,422584
187815,85,1426228
187816,147,187816
187817,178,3209056
187818,147,281728
187819,134,1713472
187820,147,211300
187821,147,563464
187822,147,633904
187823,108,1901716
187824,54,187824
187825,54,563476
187826,54,316960
187827,54,845224
187828,54,187828
187829,54,563488
187830,134,713176
187831,134,1267864
187832,54,187832
187833,54,633940
187834,54,281752
187835,147,950920
187836,134,676996
187837,134,676996
187838,134,1426408
187839,222,395265256
187840,147,187840
187841,85,563524
187842,85,802384
187843,85,845296
187844,147,187844
187845,147,563536
187846,147,422656
187847,85,1267972
187848,54,187848
187849,85,950992
187850,54,281776
187851,85,845332
187852,54,211336
187853,54,563560
187854,85,1203640
187855,85,1902040
187856,147,187856
187857,54,563572
187858,108,1626856
187859,108,1626856
187860,147,187860
187861,147,563584
187862,160,2316760
187863,160,2316760
187864,54,187864
187865,54,634048
187866,54,281800
187867,160,2316760
187868,54,317032
187869,54,563608
187870,160,2407480
187871,160,2853304
187872,85,187872
187873,147,1070008
187874,147,281812
187875,147,845440
187876,108,857032
187877,108,857032
187878,108,857032
187879,160,2316760
187880,85,187880
187881,160,2316760
187882,85,281824
187883,284,31273828
187884,85,237796
187885,85,563656
187886,85,634120
187887,160,3210244
187888,85,187888
187889,85,563668
187890,85,356704
187891,85,845512
187892,85,187892
187893,85,563680
187894,134,802600
187895,134,1268296
187896,134,601972
187897,85,713428
187898,134,601972
187899,134,1142800
187900,134,1605256
187901,134,1605256
187902,108,15427888
187903,108,15427888
187904,54,187904
187905,160,1354480
187906,147,281860
187907,147,845584
187908,134,214324
187909,134,563728
187910,134,422800
187911,134,1268404
187912,85,187912
187913,134,951316
187914,85,281872
187915,134,845620
187916,85,211408
187917,85,563752
187918,134,634228
187919,134,1902688
187920,85,187920
187921,85,563764
187922,160,3254740
187923,160,3254740
187924,85,187924
187925,85,563776
187926,54,422836
187927,54,1268512
187928,85,187928
187929,54,634264
187930,85,281896
187931,85,6095896
187932,85,317140
187933,85,563800
187934,85,951424
187935,253,4572016
187936,103,187936
187937,108,1928932
187938,85,281908
187939,85,845728
187940,54,267604
187941,54,563824
187942,54,422872
187943,85,1427200
187944,103,187944
187945,253,29295592
187946,103,281920
187947,85,845764
187948,178,225808
187949,178,563848
187950,178,634336
187951,85,3612760
187952,103,187952
187953,178,602152
187954,178,602152
187955,178,845800
187956,103,187956
187957,103,563872
187958,209,21973336
187959,209,21973336
187960,178,338740
187961,85,634372
187962,178,338740
187963,85,951568
187964,178,475792
187965,178,563896
187966,178,1427380
187967,178,4282144
187968,59,187968
187969,147,563908
187970,147,281956
187971,147,845872
187972,59,187972
187973,59,563920
187974,59,422944
187975,108,3255604
187976,59,187976
187977,85,951640
187978,59,281968
187979,59,845908
187980,59,211480
187981,59,563944
187982,85,713752
187983,85,1903336
187984,59,187984
187985,85,563956
187986,85,1070656
187987,85,1070656
187988,59,187988
187989,59,563968
187990,59,422980
187991,59,1268944
187992,147,187992
187993,134,1715092
187994,147,281992
187995,85,1606048
187996,147,317248
187997,147,563992
187998,59,951748
187999,59,2855248
188000,59,188000
188001,59,713824
188002,147,282004
188003,147,846016
188004,147,188004
188005,147,564016
188006,147,423016
188007,134,3212296
188008,59,188008
188009,178,2710420
188010,59,282016
188011,85,846052
188012,85,535408
188013,85,564040
188014,85,634552
188015,134,2141620
188016,59,188016
188017,59,564052
188018,59,317284
188019,59,846088
188020,59,188020
188021,59,564064
188022,59,475936
188023,59,1269160
188024,59,237976
188025,59,1070872
188026,59,282040
188027,59,951892
188028,85,803176
188029,85,803176
188030,85,2141800
188031,134,20584528
188032,54,188032
188033,108,1373920
188034,59,282052
188035,59,846160
188036,147,188036
188037,147,564112
188038,147,423088
188039,147,1269268
188040,59,188040
188041,160,1807252
188042,59,282064
188043,147,846196
188044,59,211552
188045,59,564136
188046,134,2171284
188047,134,2171284
188048,59,188048
188049,178,564148
188050,178,476008
188051,178,846232
188052,59,188052
188053,59,564160
188054,59,423124
188055,59,1269376
188056,59,188056
188057,160,1930120
188058,59,282088
188059,147,4575040
188060,253,50143264
188061,253,50143264
188062,253,50143264
188063,134,11580784
188064,54,188064
188065,147,564196
188066,59,282100
188067,59,846304
188068,160,1355668
188069,160,1355668
188070,160,1355668
188071,178,1606696
188072,54,188072
188073,147,8134000
188074,54,282112
188075,315,9402640
188076,85,211588
188077,85,564232
188078,85,634768
188079,160,1904308
188080,160,225988
188081,59,564244
188082,59,317392
188083,59,846376
188084,160,225988
188085,160,564256
188086,59,1355776
188087,59,1355776
188088,160,225988
188089,134,634804
188090,160,282136
188091,134,952216
188092,59,476116
188093,59,564280
188094,59,1428352
188095,134,4575904
188096,85,188096
188097,160,564292
188098,134,572020
188099,134,846448
188100,103,188100
188101,103,564304
188102,103,423232
188103,160,1269700
188104,103,188104
188105,160,952288
188106,103,282160
188107,134,2033908
188108,103,211624
188109,103,564328
188110,147,52126900
188111,147,52126900
188112,85,188112
188113,129,564340
188114,129,714256
188115,129,846520
188116,85,188116
188117,85,564352
188118,59,423268
188119,59,1269808
188120,59,188120
188121,59,634912
188122,59,282184
188123,160,1428568
188124,59,317464
188125,59,564376
188126,160,1071448
188127,160,2857192
188128,85,188128
188129,129,1607200
188130,85,282196
188131,85,846592
188132,147,188132
188133,147,564400
188134,147,423304
188135,129,2410864
188136,85,188136
188137,129,1428676
188138,85,282208
188139,59,1071520
188140,147,238120
188141,147,564424
188142,147,634984
188143,160,4821928
188144,85,200932
188145,85,564436
188146,85,803680
188147,85,846664
188148,85,200932
188149,85,564448
188150,85,476260
188151,85,1270024
188152,85,357208
188153,147,714400
188154,85,357208
188155,160,3051592
188156,59,1205584
188157,59,1205584
188158,59,3214888
188159,253,61795600
188160,54,188160
188161,85,564484
188162,129,282244
188163,129,846736
188164,85,188164
188165,85,564496
188166,85,423376
188167,129,1270132
188168,147,188168
188169,85,1205656
188170,147,282256
188171,129,846772
188172,147,211696
188173,147,564520
188174,85,635092
188175,85,1905280
188176,54,188176
188177,147,564532
188178,178,535876
188179,178,846808
188180,54,188180
188181,54,564544
188182,147,423412
188183,147,1270240
188184,54,188184
188185,178,1205764
188186,54,282280
188187,178,10851892
188188,129,317572
188189,129,564568
188190,129,952720
188191,129,2858164
188192,54,188192
188193,85,564580
188194,59,282292
188195,59,846880
188196,59,238192
188197,59,564592
188198,59,423448
188199,85,1429144
188200,54,188200
188201,85,2143744
188202,54,282304
188203,59,846916
188204,54,211732
188205,54,564616
188206,54,635200
188207,59,1905604
188208,54,188208
188209,54,564628
